Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source
G	2	-57 kg	9	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	0	2	0	0	0	0	café+co Wien	Lisa	Gfrerer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-63 kg	10	JC Wimpassing Sparkasse	Tina	Reiter	1	10	1	0	0	0	0	0	café+co Wien	Daniela	Gangl	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-70 kg	11	JC Wimpassing Sparkasse	Daniela	Polleres	0	0	0	0	0	0	1	0	café+co Wien	Raphaela	Findeis	1	10	0	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	-78 kg	12	JC Wimpassing Sparkasse	Marlene	Hunger	0	0	0	0	0	0	0	0	café+co Wien	Narges	Mohseni Farshbaf	1	10	0	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	2	+78 kg	13	JC Wimpassing Sparkasse	Michaela	Polleres	1	10	1	0	0	0	0	0	café+co Wien	Anne	Kreppenhofer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-48 kg	0	ESV Sanjindo	Nina	Bärnthaler	1	10	0	2	0	0	0	0	JC Wimpassing Sparkasse	Teresa	Bauer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-52 kg	1	ESV Sanjindo	Lisa	Dengg	1	10	0	1	0	0	1	0	JC Wimpassing Sparkasse	Sarah	Strohmayer	0	0	0	1	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-57 kg	2	ESV Sanjindo	Magdalena	Lackner	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Lisa	Grabner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-63 kg	3	ESV Sanjindo	Stefanie	Hutter	1	10	0	0	0	0	1	0	JC Wimpassing Sparkasse	Sabrina	Bauer	0	0	0	0	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
G	1	-70 kg	4	ESV Sanjindo	Tina	Neuhauser	0	0	0	0	0	0	0	0	JC Wimpassing Sparkasse	Daniela	Polleres	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}
