Playoffs	Round	Weight Class	Fight Number	Team Name 1	First Name 1	Last Name 1	Score 1	Subscore 1	Ippon 1	Wazaari 1	Yuko 1	Koka 1	Shido 1	HSM 1	Team Name 2	First Name 2	Last Name 2	Score 2	Subscore 2	Ippon 2	Wazaari 2	Yuko 2	Koka 2	Shido 2	HSM 2	Source	Points 1	Points 2
G	2	-60 kg	7	JC Wimpassing/Lassee	Stefan	Moser	0	0	0	0	0	0	0	0	Multikraft Wels	Kimran	Borchashvili	1	5	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	JC Wimpassing/Lassee	Lukas	Reiter	1	10	1	0	0	0	0	0	Multikraft Wels	Hans-Peter	Fellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	JC Wimpassing/Lassee	Michael	Zeltner	0	0	0	0	0	0	0	0	Multikraft Wels	Shamil	Borchashvili	1	5	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	JC Wimpassing/Lassee	Johann	Schmid	1	10	0	2	0	0	0	0	Multikraft Wels	Dominik	Stegmayer	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	JC Wimpassing/Lassee	David	Klammert	1	7	0	1	0	0	0	0	Multikraft Wels	Krisztian	Toth	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	JC Wimpassing/Lassee	Bernhard	Alber	0	0	0	0	0	0	0	0	Multikraft Wels	Miklos	Cirjenic	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	JC Wimpassing/Lassee	Andreas	Mruk	1	10	1	1	1	0	0	0	Multikraft Wels	Stefan	Riegler	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judoteam SHIAI-DO Union Thermenregion	Amado-Claudiu	Lazea	1	10	1	0	2	0	0	0	Union Kirchham	Florian	Rauscher	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judoteam SHIAI-DO Union Thermenregion	Oliver	Haider	0	0	0	0	0	0	1	0	Union Kirchham	Markus	Beißkammer	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	1	5	0	0	1	0	2	0	Union Kirchham	Daniel	Plank	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judoteam SHIAI-DO Union Thermenregion	Christoph	Wilhelm	1	10	1	0	0	0	2	0	Union Kirchham	Thomas	Angerer	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	1	10	0	2	0	0	0	0	Union Kirchham	Hans-Peter	Bergthaler	0	0	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judoteam SHIAI-DO Union Thermenregion	Philipp	Dietschy	0	0	0	0	0	0	0	0	Union Kirchham	Felix	Sturmair	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	0	0	0	0	0	0	1	0	Union Kirchham	Maximilian	Hageneder	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judoteam SHIAI-DO Union Thermenregion	Amado-Claudiu	Lazea	1	10	1	0	0	0	0	0	Union Kirchham	Florian	Rauscher	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judoteam SHIAI-DO Union Thermenregion	Oliver	Haider	0	0	0	0	0	0	0	0	Union Kirchham	Markus	Beißkammer	1	10	1	1	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	0	0	0	0	0	0	2	0	Union Kirchham	Simon	Aignesberger	1	5	0	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judoteam SHIAI-DO Union Thermenregion	Christoph	Wilhelm	0	0	0	0	0	0	3	0	Union Kirchham	Gerald	Radner	1	5	0	0	2	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	1	10	0	2	0	0	0	0	Union Kirchham	Thomas	Angerer	0	0	0	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judoteam SHIAI-DO Union Thermenregion	Philipp	Dietschy	0	0	0	0	0	0	0	0	Union Kirchham	Felix	Sturmair	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	0	0	0	0	0	0	0	0	Union Kirchham	Maximilian	Hageneder	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judoteam SHIAI-DO Union Thermenregion	Amado-Claudiu	Lazea	1	10	1	0	0	0	0	0	SV Gallneukirchen	Valentin	Leonfellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judoteam SHIAI-DO Union Thermenregion	Oliver	Haider	0	0	0	0	3	0	0	0	SV Gallneukirchen	Paul	Schmiderer	1	7	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	1	10	1	1	0	0	0	0	SV Gallneukirchen	Harald	Inreiter	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judoteam SHIAI-DO Union Thermenregion	Christoph	Wilhelm	0	0	0	0	0	0	3	0	SV Gallneukirchen	Ralf	Albrecht	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	0	0	0	0	0	0	0	0	SV Gallneukirchen	Martin	Mairhofer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judoteam SHIAI-DO Union Thermenregion	Philipp	Dietschy	0	0	0	0	0	0	0	0	SV Gallneukirchen	Marco	Inreiter	1	10	0	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	1	10	0	0	0	0	0	0	SV Gallneukirchen	Martin	Nagler	0	0	0	0	0	0	0	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judoteam SHIAI-DO Union Thermenregion	Amado-Claudiu	Lazea	1	10	0	2	0	0	0	0	SV Gallneukirchen	Valentin	Leonfellner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judoteam SHIAI-DO Union Thermenregion	Oliver	Haider	0	0	0	0	0	0	0	0	SV Gallneukirchen	Paul	Schmiderer	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	1	10	1	0	0	0	0	0	SV Gallneukirchen	Victor	Vonwiller	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judoteam SHIAI-DO Union Thermenregion	Christoph	Wilhelm	1	10	1	0	0	0	0	0	SV Gallneukirchen	Harald	Inreiter	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	1	10	1	0	2	0	0	0	SV Gallneukirchen	Ralf	Albrecht	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	0	0	0	0	0	0	0	0	SV Gallneukirchen	Marco	Inreiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judoteam SHIAI-DO Union Thermenregion	Michael	Mayerhofer	0	0	0	0	0	0	2	0	SV Gallneukirchen	Martin	Mairhofer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judoteam SHIAI-DO Union Thermenregion	Matthias-Clemens	Gärtner	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Valentin	Eder	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judoteam SHIAI-DO Union Thermenregion	Philip	Weber	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judoteam SHIAI-DO Union Thermenregion	Andreas	Frischauf	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Christoph	Hofer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	0	0	0	0	0	0	1	0	UJZ Mühlviertel 2	Simon	Hofer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Martin	Reiter	1	10	1	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	1	10	1	0	1	0	0	0	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judoteam SHIAI-DO Union Thermenregion	Mathias	Gager	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Marcel	Pautz	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judoteam SHIAI-DO Union Thermenregion	Matthias-Clemens	Gärtner	1	10	0	2	0	0	1	0	UJZ Mühlviertel 2	Valentin	Eder	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judoteam SHIAI-DO Union Thermenregion	Philip	Weber	0	0	0	0	0	0	1	0	UJZ Mühlviertel 2	Tobias	Weixelbaumer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judoteam SHIAI-DO Union Thermenregion	Andreas	Frischauf	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Christoph	Hofer	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judoteam SHIAI-DO Union Thermenregion	Philipp	Dietschy	0	0	0	0	0	0	0	0	UJZ Mühlviertel 2	Simon	Hofer	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judoteam SHIAI-DO Union Thermenregion	Martin	Wess	1	5	0	0	1	0	1	0	UJZ Mühlviertel 2	Martin	Reiter	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judoteam SHIAI-DO Union Thermenregion	Christoph	Jirik	1	10	1	0	1	0	0	0	UJZ Mühlviertel 2	Thomas	Groiß	0	0	0	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judoteam SHIAI-DO Union Thermenregion	Konrad	Sacherer	0	0	0	0	0	0	3	0	UJZ Mühlviertel 2	Marcel	Pautz	1	10	0	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	0	0	1	0	JC Wimpassing/Lassee	Martin	Morgenbesser	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raiffeisen Flachgau	Lukas	Hofmann	0	0	0	0	0	0	0	0	JC Wimpassing/Lassee	Lukas	Reiter	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	0	0	2	0	JC Wimpassing/Lassee	Andreas	Wenisch	1	10	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	7	0	1	0	0	3	0	JC Wimpassing/Lassee	Patrick	Ganselmayer	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	0	2	0	0	0	JC Wimpassing/Lassee	Florian	Wallner	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	0	0	0	0	1	0	JC Wimpassing/Lassee	David	Klammert	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raiffeisen Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	1	JC Wimpassing/Lassee	Ilie	Natea	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	0	2	0	0	2	0	JC Wimpassing/Lassee	Martin	Morgenbesser	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raiffeisen Flachgau	Lukas	Hofmann	0	0	0	0	0	0	0	0	JC Wimpassing/Lassee	Lukas	Reiter	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	0	0	0	0	JC Wimpassing/Lassee	Michael	Zeltner	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	1	0	0	0	0	0	JC Wimpassing/Lassee	Johann	Schmid	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	0	0	0	3	0	JC Wimpassing/Lassee	David	Klammert	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	0	0	0	0	JC Wimpassing/Lassee	Andreas	Mruk	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raiffeisen Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	1	JC Wimpassing/Lassee	Ilie	Natea	1	10	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Philip	Graf	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raiffeisen Flachgau	Georgii	Zantaraia	1	10	1	0	1	0	1	0	cafe+co Vienna Samurai	Peter	Degen	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	0	0	0	0	0	0	0	0	cafe+co Vienna Samurai	Bernhard	Weißsteiner	1	10	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raiffeisen Flachgau	Steffen	Wagner	0	0	0	0	0	0	3	0	cafe+co Vienna Samurai	Marko	Bubanja	1	10	1	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	1	1	0	0	1	0	cafe+co Vienna Samurai	Christian	Zachar	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	0	2	0	0	0	0	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	0	0	0	0	0	0	2	0	cafe+co Vienna Samurai	Clemens	Prentner	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	0	0	1	0	cafe+co Vienna Samurai	Philip	Graf	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raiffeisen Flachgau	Georgii	Zantaraia	1	10	1	0	1	0	3	0	cafe+co Vienna Samurai	Peter	Degen	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raiffeisen Flachgau	Bernhard	Mayr	1	10	1	0	0	0	2	0	cafe+co Vienna Samurai	Bernhard	Weißsteiner	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raiffeisen Flachgau	Steffen	Wagner	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Marko	Bubanja	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	0	2	0	0	2	0	cafe+co Vienna Samurai	Christian	Zachar	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raiffeisen Flachgau	Stefan	Kronberger	1	7	0	1	0	0	3	0	cafe+co Vienna Samurai	Christoph	Radlherr	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	+100 kg	13	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	1	0	0	0	0	0	cafe+co Vienna Samurai	Clemens	Prentner	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-60 kg	0	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	1	0	2	0	Volksbank Galaxy Judo Tigers	Yanislav	Gerchev	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-66 kg	1	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	0	0	2	0	Volksbank Galaxy Judo Tigers	Mathias	Czizsek	1	5	0	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-73 kg	2	Judo Union Raiffeisen Flachgau	Philipp	Mükisch	0	0	0	0	0	0	3	0	Volksbank Galaxy Judo Tigers	Christopher	Wagner	1	1	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-81 kg	3	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	0	0	0	0	0	0	1	0	Volksbank Galaxy Judo Tigers	Marcel	Ott	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-90 kg	4	Judo Union Raiffeisen Flachgau	Steffen	Wagner	0	0	0	0	0	0	2	0	Volksbank Galaxy Judo Tigers	Maximilian	Schneider	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	-100 kg	5	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	1	10	0	0	0	0	2	0	Volksbank Galaxy Judo Tigers	Aaron	Fara	0	0	0	0	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	1	+100 kg	6	Judo Union Raiffeisen Flachgau	Thomas	Sterner	0	0	0	0	0	0	0	0	Volksbank Galaxy Judo Tigers	Gabor	Geier	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-60 kg	7	Judo Union Raiffeisen Flachgau	Dominik	Waldhör	0	0	0	0	0	0	2	0	Volksbank Galaxy Judo Tigers	Yanislav	Gerchev	1	10	1	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-66 kg	8	Judo Union Raiffeisen Flachgau	Christoph	Jodl	0	0	0	0	0	0	0	0	Volksbank Galaxy Judo Tigers	Mathias	Czizsek	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-73 kg	9	Judo Union Raiffeisen Flachgau	Philipp	Mükisch	0	0	0	0	0	0	2	0	Volksbank Galaxy Judo Tigers	Alexander	Weichinger	1	10	0	2	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-81 kg	10	Judo Union Raiffeisen Flachgau	Laszlo	Csoknyai	1	10	1	1	0	0	1	0	Volksbank Galaxy Judo Tigers	Marcel	Ott	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-90 kg	11	Judo Union Raiffeisen Flachgau	Christian	Pichler	0	0	0	0	0	0	1	0	Volksbank Galaxy Judo Tigers	Johannes	Pacher	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
G	2	-100 kg	12	Judo Union Raiffeisen Flachgau	Christoph	Kronberger	0	0	0	0	0	0	1	0	Volksbank Galaxy Judo Tigers	Aaron	Fara	1	5	0	0	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
