Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League	Broadcaster
6	G	ESV Sanjindo	11	107	ASKÖ Reichraming	3	27	2. Judo Bundesliga Männer	2017	2017-06-24T00:00:00.000Z	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer	
7	G	Union Kirchham	10	97	PSV Salzburg	4	40	2. Judo Bundesliga Männer	2017	2017-09-22T00:00:00.000Z	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	MZH Kirchham @4656 Kirchham 34/2	4656	Kirchham 34/2	4656 Kirchham 34/2	MZH Kirchham	2. Judo Bundesliga Männer	
7	G	UJZ Mühlviertel 2	8	65	ESV Sanjindo	6	54	2. Judo Bundesliga Männer	2017	2017-09-23T00:00:00.000Z	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle NMS Hellmonsödt @ 4202 Hellmonsödt, Försterstrasse 2	4202	Hellmonsödt	Försterstrasse 2	Sporthalle NMS Hellmonsödt	2. Judo Bundesliga Männer	
7	G	WSG Swarovski Judo Wattens	6	60	Union Graz	8	77	2. Judo Bundesliga Männer	2017	2017-09-23T00:00:00.000Z	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	WSG Wattens	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Dojo Wattens @ Sebastian Schrott-Straße 7, 6112 Wattens	6112	Wattens	Sebastian Schrott-Straße 7	Dojo Wattens	2. Judo Bundesliga Männer	
7	G	ASKÖ Reichraming	8	68	SV Gallneukirchen	6	57	2. Judo Bundesliga Männer	2017	2017-09-23T00:00:00.000Z	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	SV Gallneukirchen	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	VS Ternberg, @4452 Ternberg, Alois-Derfler-Straße 4	4452	Ternberg	Alois-Derfler-Straße 4	VS Ternberg,	2. Judo Bundesliga Männer	
8	G	ESV Sanjindo	8	71	Union Kirchham	6	48	2. Judo Bundesliga Männer	2017	2017-10-07T00:00:00.000Z	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer	
8	G	SV Gallneukirchen	12	111	Union Graz	2	20	2. Judo Bundesliga Männer	2017	2017-10-07T00:00:00.000Z	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SV Gallneukirchen	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	NMS Turnsaal @4210 Gallneukirchen, Reichenauerstrasse 10	4210	Gallneukirchen	Reichenauerstrasse 10	NMS Turnsaal	2. Judo Bundesliga Männer	
8	G	ASKÖ Reichraming	8	74	UJZ Mühlviertel 2	6	60	2. Judo Bundesliga Männer	2017	2017-10-07T00:00:00.000Z	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	VS Ternberg @4452 Ternberg, Alois Derfler-Straße 4	4452	Ternberg	Alois Derfler-Straße 4	VS Ternberg	2. Judo Bundesliga Männer	
9	G	PSV Salzburg	11	107	SV Gallneukirchen	3	30	2. Judo Bundesliga Männer	2017	2017-11-03T00:00:00.000Z	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	SV Gallneukirchen	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	PSV Sportzentrum @ 5020 Salzburg, Frohnburgweg 5	5020	Salzburg	Frohnburgweg 5	PSV Sportzentrum	2. Judo Bundesliga Männer	
9	G	Union Kirchham	5	44	UJZ Mühlviertel 2	9	84	2. Judo Bundesliga Männer	2017	2017-11-03T00:00:00.000Z	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	UJZ Mühlviertel	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	MZH Kirchham @4656 Kirchham 34/2	4656	Kirchham 34/2	4656 Kirchham 34/2	MZH Kirchham	2. Judo Bundesliga Männer	
9	G	ESV Sanjindo	10	91	WSG Swarovski Judo Wattens	4	37	2. Judo Bundesliga Männer	2017	2017-11-03T00:00:00.000Z	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	WSG Wattens	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer	
