Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
5	G	ASKÖ Reichraming	0	0	Sanjindo Bischofshofen	6	60	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
6	G	Galaxy Klosterneuburg	5	50	Team Tirol	1	10	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
6	G	Team Samurai-Stadlau	0	0	JC Wimpassing Sparkasse	6	60	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Wimpassing	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	UJZ Mühlviertel	4	40	Team Steiermark	2	20	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	JC Wimpassing Sparkasse	3	30	Sanjindo Bischofshofen	3	30	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	Team Tirol	3	27	WKG Flachgau-Burgkirchen-DynamicOne	3	30	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	Galaxy Klosterneuburg	4	37	Team Samurai-Stadlau	2	20	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	Team Samurai-Stadlau	4	40	UJZ Mühlviertel	2	17	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	Team Steiermark	1	10	ASKÖ Reichraming	5	50	Damen-Bundesliga	2022	2022-05-07T00:00:00.000Z	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
10	G	JC Wimpassing Sparkasse	5	50	Team Tirol	1	10	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
10	G	WKG Flachgau-Burgkirchen-DynamicOne	1	10	Sanjindo Bischofshofen	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
11	G	ASKÖ Reichraming	2	20	WKG Flachgau-Burgkirchen-DynamicOne	4	40	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
11	G	Team Tirol	1	10	Team Samurai-Stadlau	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
11	G	UJZ Mühlviertel	1	10	Sanjindo Bischofshofen	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
11	G	Team Steiermark	2	20	Galaxy Klosterneuburg	4	40	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
12	G	JC Wimpassing Sparkasse	5	50	Team Steiermark	1	10	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
12	G	Team Tirol	2	20	ASKÖ Reichraming	4	37	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
12	G	Sanjindo Bischofshofen	5	50	Team Samurai-Stadlau	1	10	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
12	G	Galaxy Klosterneuburg	2	20	UJZ Mühlviertel	4	40	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
13	G	ASKÖ Reichraming	1	10	JC Wimpassing Sparkasse	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JC Wimpassing	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
13	G	Team Steiermark	1	10	Team Samurai-Stadlau	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
13	G	WKG Flachgau-Burgkirchen-DynamicOne	4	34	UJZ Mühlviertel	2	20	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
13	G	Sanjindo Bischofshofen	4	40	Galaxy Klosterneuburg	2	20	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
14	G	WKG Flachgau-Burgkirchen-DynamicOne	4	40	Galaxy Klosterneuburg	2	17	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
14	G	Team Tirol	2	20	Team Steiermark	4	37	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
14	G	Team Samurai-Stadlau	5	50	ASKÖ Reichraming	1	10	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
14	G	UJZ Mühlviertel	0	0	JC Wimpassing Sparkasse	5	50	Damen-Bundesliga	2022	2022-11-26T00:00:00.000Z	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JC Wimpassing	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Damen-Bundesliga
1	G	Judo Union Kirchham	2	20	Vienna Samurai	5	50	2. Judo Bundesliga Männer	2022	2022-05-07	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
1	G	Sanjindo Bischofshofen II	5	50	ASKÖ Reichraming	2	20	2. Judo Bundesliga Männer	2022	2022-05-07	10:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
2	G	PSV Salzburg	4	40	ASKÖ Reichraming	3	30	2. Judo Bundesliga Männer	2022	2022-05-07	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
2	G	Judo Union Graz	2	20	Judo Union Burgkirchen/Schwand	5	47	2. Judo Bundesliga Männer	2022	2022-05-07	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	U.BurgkirchenSchwand	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
3	G	Judo Dornbirn	3	30	Judo Union Kirchham	4	40	2. Judo Bundesliga Männer	2022	2022-05-07	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
3	G	Sanjindo Bischofshofen II	5	50	SU Noricum Leibnitz	2	20	2. Judo Bundesliga Männer	2022	2022-05-07	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
4	G	Vienna Samurai	5	47	Judo Union Graz	2	17	2. Judo Bundesliga Männer	2022	2022-05-07	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
4	G	Judo Union Burgkirchen/Schwand	4	40	PSV Salzburg	3	30	2. Judo Bundesliga Männer	2022	2022-05-07	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	U.BurgkirchenSchwand	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
5	G	SU Noricum Leibnitz	5	50	Judo Union Kirchham	2	17	2. Judo Bundesliga Männer	2022	2022-05-07	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
5	G	Judo Dornbirn	1	10	Vienna Samurai	6	57	2. Judo Bundesliga Männer	2022	2022-05-07	14:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	Vienna Samurai	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
6	G	Judo Union Graz	3	27	ASKÖ Reichraming	4	40	2. Judo Bundesliga Männer	2022	2022-05-07	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
6	G	Judo Union Burgkirchen/Schwand	2	20	Sanjindo Bischofshofen II	5	47	2. Judo Bundesliga Männer	2022	2022-05-07	15:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	U.BurgkirchenSchwand	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
7	G	Judo Union Graz	4	37	Judo Dornbirn	3	30	2. Judo Bundesliga Männer	2022	2022-05-07	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
7	G	PSV Salzburg	5	50	SU Noricum Leibnitz	2	20	2. Judo Bundesliga Männer	2022	2022-05-07	16:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
8	G	ASKÖ Reichraming	3	30	Judo Union Kirchham	4	40	2. Judo Bundesliga Männer	2022	2022-05-07	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
8	G	Vienna Samurai	4	40	Sanjindo Bischofshofen II	3	27	2. Judo Bundesliga Männer	2022	2022-05-07	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
9	G	SU Noricum Leibnitz	3	27	Judo Union Burgkirchen/Schwand	4	40	2. Judo Bundesliga Männer	2022	2022-05-07	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	U.BurgkirchenSchwand	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
9	G	Judo Dornbirn	2	20	PSV Salzburg	5	50	2. Judo Bundesliga Männer	2022	2022-05-07	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	2. Judo Bundesliga Männer
10	G	Judo Union Kirchham	3	30	Sanjindo Bischofshofen II	4	40	2. Judo Bundesliga Männer	2022	2022-09-17	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	2. Judo Bundesliga Männer
10	G	Vienna Samurai	6	57	ASKÖ Reichraming	1	10	2. Judo Bundesliga Männer	2022	2022-09-17	11:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	2. Judo Bundesliga Männer
11	G	ASKÖ Reichraming	2	20	Judo Dornbirn	5	50	2. Judo Bundesliga Männer	2022	2022-09-17	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	2. Judo Bundesliga Männer
11	G	PSV Salzburg	4	40	Sanjindo Bischofshofen II	3	30	2. Judo Bundesliga Männer	2022	2022-09-17	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	JC Sanjindo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	2. Judo Bundesliga Männer
11	G	Judo Union Burgkirchen/Schwand	6	60	Judo Union Kirchham	1	10	2. Judo Bundesliga Männer	2022	2022-09-17	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	U.BurgkirchenSchwand	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	2. Judo Bundesliga Männer
