Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
2	G	Team Steiermark	3	30	Galaxy Klosterneuburg	3	30	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	UJZ Mühlviertel	6	60	JU Raika Flachgau	0	0	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Team Steiermark	1	10	SU Noricum Leibnitz	5	50	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Team Tirol	2	20	Team Samurai-Stadlau	4	37	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
3	G	Sanjindo Bischofshofen	5	50	Galaxy Klosterneuburg	1	10	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	JU Raika Flachgau	4	40	Galaxy Klosterneuburg	2	20	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	JU Klosterneuburg	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	Team Tirol	2	20	ASKÖ Reichraming	4	40	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Innsbruck	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	UJZ Mühlviertel	3	30	Team Samurai-Stadlau	3	30	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
4	G	Sanjindo Bischofshofen	4	37	SU Noricum Leibnitz	2	20	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
5	G	Galaxy Klosterneuburg	2	20	Team Samurai-Stadlau	4	40	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	13:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	Vienna Samurai	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
5	G	Sanjindo Bischofshofen	5	50	Team Steiermark	1	10	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	13:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Sanjindo	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
5	G	UJZ Mühlviertel	4	37	ASKÖ Reichraming	2	20	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	13:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
5	G	JU Raika Flachgau	1	10	SU Noricum Leibnitz	5	50	Damen-Bundesliga	2023	2023-06-04T00:00:00.000Z	13:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Gerhard Dorfingerhalle @ 5204 Straßwalchen, Aichbergstraße 1	5204	Straßwalchen	Aichbergstraße 1	Gerhard Dorfingerhalle	Damen-Bundesliga
6	G	JU Raika Flachgau	5	50	Team Steiermark	1	10	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
6	G	Team Samurai-Stadlau	2	20	SU Noricum Leibnitz	4	40	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	SU RB Leibnitz	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
6	G	UJZ Mühlviertel	5	50	Team Tirol	1	10	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
6	G	Galaxy Klosterneuburg	2	20	ASKÖ Reichraming	4	40	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	10:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	JU Raika Flachgau	2	20	Sanjindo Bischofshofen	4	40	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	Team Samurai-Stadlau	4	40	Team Steiermark	2	20	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	SU Noricum Leibnitz	5	47	ASKÖ Reichraming	1	10	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	ASKÖ Reichraming	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
7	G	Galaxy Klosterneuburg	3	30	Team Tirol	3	30	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	11:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	Team Samurai-Stadlau	3	27	Sanjindo Bischofshofen	3	30	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	Galaxy Klosterneuburg	1	10	UJZ Mühlviertel	5	47	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Klosterneuburg	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	ASKÖ Reichraming	6	60	Team Steiermark	0	0	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	Judo Freizeit Leoben	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
8	G	SU Noricum Leibnitz	5	50	Team Tirol	1	10	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	Team Steiermark	1	10	Team Tirol	5	44	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	JZ Innsbruck	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	SU Noricum Leibnitz	3	30	UJZ Mühlviertel	3	27	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	UJZ Mühlviertel	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	Team Samurai-Stadlau	4	40	JU Raika Flachgau	2	20	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JU Flachgau	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
9	G	ASKÖ Reichraming	3	30	Sanjindo Bischofshofen	3	30	Damen-Bundesliga	2023	2023-10-22T00:00:00.000Z	12:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JC Sanjindo	-48	-52	-57	-63	-70	-78	+78	-48	-52	-57	-63	-70	-78	+78	Hermann Wielandnerhalle @ 5500 Bischofshofen, Sportplatzstr. 15	5500	Bischofshofen	Sportplatzstr. 15	Hermann Wielandnerhalle	Damen-Bundesliga
1	G	SU Noricum Leibnitz	6	57	Judo Union Kirchham	8	80	2. Judo Bundesliga Männer	2023	2023-03-18	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Reinhold Heidinger Sporthalle, Wagnastraße 7, 8430 Leibnitz	8430	Leibnitz	Wagnastraße 7		2. Judo Bundesliga Männer
1	G	Judo Dornbirn	6	60	ASKÖ Reichraming	8	80	2. Judo Bundesliga Männer	2023	2023-03-18	18:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mittelschule Bergmannstraße @ 6850 Dornbirn, Nachbauerstraße 1	6850	Dornbirn	Nachbauerstraße 1	Mittelschule Bergmannstraße	2. Judo Bundesliga Männer
1	G	Judo Union Graz	8	74	JZ RAPSO Linz	6	60	2. Judo Bundesliga Männer	2023	2023-03-18	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	JZ Rapso Linz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Raiffeisen Sportpark @ Hüttenbrennergasse 31, 8010 Graz	8010	Graz	Hüttenbrennergasse 31	Raiffeisen Sportpark	2. Judo Bundesliga Männer
2	G	SU Noricum Leibnitz	3	30	Judo Union Graz	11	104	2. Judo Bundesliga Männer	2023	2023-04-29	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	JUFA @ 8430 Leibnitz, Klostergasse 37	8430	Leibnitz	Klostergasse 37	JUFA	2. Judo Bundesliga Männer
2	G	JZ RAPSO Linz	7	67	Judo Dornbirn	7	67	2. Judo Bundesliga Männer	2023	2023-04-29	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Rapso Linz	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Schulstraße 1, 4072 Alkoven	4072	Alkoven	Schulstraße 1		2. Judo Bundesliga Männer
2	G	Judo Union Kirchham	10	97	ASKÖ Reichraming	4	37	2. Judo Bundesliga Männer	2023	2023-04-29	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mehrzweckhalle Kirchham @ 4656 Kirchham, Nr. 34	4656	Kirchham	Nr. 34	Mehrzweckhalle Kirchham	2. Judo Bundesliga Männer
3	G	JZ RAPSO Linz	4	37	Judo Union Kirchham	10	100	2. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Rapso Linz	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Schulstraße 1, 4072 Alkoven	4072	Alkoven	Schulstraße 1		2. Judo Bundesliga Männer
3	G	ASKÖ Reichraming	11	110	SU Noricum Leibnitz	3	30	2. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	VS Ternberg @4452 Ternberg, Alois Derfler-Straße 4	4452	Ternberg	Alois Derfler-Straße 4	VS Ternberg	2. Judo Bundesliga Männer
3	G	Judo Dornbirn	5	50	Judo Union Graz	9	90	2. Judo Bundesliga Männer	2023	2023-06-03	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Ballsporthalle Messegelände, Messestraße 6-10, 6850 Dornbirn	6850	Dornbirn	Messestraße 6-10		2. Judo Bundesliga Männer
4	G	SU Noricum Leibnitz	6	57	Judo Dornbirn	8	80	2. Judo Bundesliga Männer	2023	2023-09-16	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mittelschule Leibnitz, Wagnastrasse 7, 8420 Leibnitz	8420	Leibnitz	Wagnastrasse 7		2. Judo Bundesliga Männer
4	G	ASKÖ Reichraming	12	117	JZ RAPSO Linz	2	20	2. Judo Bundesliga Männer	2023	2023-09-16	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	JZ Rapso Linz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	VS Schörfling@4861 Schörfling, Gmundnerstr. 21	4861	Schörfling	Gmundnerstr. 21	VS Schörfling	2. Judo Bundesliga Männer
4	G	Judo Union Kirchham	8	80	Judo Union Graz	6	60	2. Judo Bundesliga Männer	2023	2023-09-16	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo UNION Kirchham	UNION Graz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mehrzweckhalle Kirchham @ 4656 Kirchham, Nr. 34	4656	Kirchham	Nr. 34	Mehrzweckhalle Kirchham	2. Judo Bundesliga Männer
5	G	Judo Dornbirn	3	30	Judo Union Kirchham	11	110	2. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	Judo UNION Kirchham	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mittelschule Bergmannstraße @ 6850 Dornbirn, Nachbauerstraße 1	6850	Dornbirn	Nachbauerstraße 1	Mittelschule Bergmannstraße	2. Judo Bundesliga Männer
5	G	Judo Union Graz	10	100	ASKÖ Reichraming	4	40	2. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UNION Graz	ASKÖ Reichraming	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Raiffeisen Sportpark @ Hüttenbrennergasse 31, 8010 Graz	8010	Graz	Hüttenbrennergasse 31	Raiffeisen Sportpark	2. Judo Bundesliga Männer
5	G	JZ RAPSO Linz	8	80	SU Noricum Leibnitz	6	57	2. Judo Bundesliga Männer	2023	2023-10-21	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Rapso Linz	SU RB Leibnitz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Schulstraße 1, 4072 Alkoven	4072	Alkoven	Schulstraße 1		2. Judo Bundesliga Männer
