Round	Playoffs	Team Name 1	Score 1	Subscore 1	Team Name 2	Score 2	Subscore 2	League	Season	CompetitionStart	Time	Source	Team Organization 1	Team Organization 2	WeightClass00	WeightClass01	WeightClass02	WeightClass03	WeightClass04	WeightClass05	WeightClass06	WeightClass10	WeightClass11	WeightClass12	WeightClass13	WeightClass14	WeightClass15	WeightClass16	Location	Plz	City	Address	Venue	League
5	G	UJZ Mühlviertel	6	510	Team Samurai-Stadlau	0	0	Bundesliga Frauen	2025	2025-05-25	16:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Vienna Samurai	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Niederwaldkirchen: SHS Niederwaldkirchen @4174 Niederwaldkirchen, Schallenbergstraße 11	4174	Niederwaldkirchen	Schallenbergstraße 11	Niederwaldkirchen: SHS Niederwaldkirchen	Bundesliga Frauen
6	G	Team Samurai-Stadlau	4	301	Team PSV Flachgau	2	101	Bundesliga Frauen	2025	2025-09-14	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	JU Flachgau	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
6	G	SU Noricum Leibnitz	6	510	Team Steiermark	0	0	Bundesliga Frauen	2025	2025-09-14	11:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	Judo Freizeit Leoben	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
6	G	ASKÖ Reichraming	4	210	UJZ Mühlviertel	3	112	Bundesliga Frauen	2025	2025-09-14	11:30:00	{{Internetquelle |autor=Wolfgang Eichler |url=https://www.judoaustria.at/ausrufezeichen-5/ |titel=Ausrufezeichen |werk=Judo Austria |datum=2025-05-25 |sprache=de-AT |abruf=2026-01-03}}	ASKÖ Reichraming	UJZ Mühlviertel	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
7	G	Team PSV Flachgau	2	212	ASKÖ Reichraming	4	301	Bundesliga Frauen	2025	2025-09-14	12:15:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	ASKÖ Reichraming	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
7	G	SU Noricum Leibnitz	4	201	Team Samurai-Stadlau	3	210	Bundesliga Frauen	2025	2025-09-14	12:15:00	{{Internetquelle |autor=Wolfgang Eichler |url=https://www.judoaustria.at/reichraming-ueberrascht/ |titel=Leibnitz festigt Platz 1 |werk=Judo Austria |datum=2025-09-14 |sprache=de-AT |abruf=2026-01-03}}	SU RB Leibnitz	Vienna Samurai	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
7	G	UJZ Mühlviertel	5	410	Team Steiermark	1	110	Bundesliga Frauen	2025	2025-09-14	12:15:00	{{Internetquelle |autor=Wolfgang Eichler |url=https://www.judoaustria.at/reichraming-ueberrascht/ |titel=Leibnitz festigt Platz 1 |werk=Judo Austria |datum=2025-09-14 |sprache=de-AT |abruf=2026-01-03}}	UJZ Mühlviertel	Judo Freizeit Leoben	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
8	G	UJZ Mühlviertel	5	500	Team PSV Flachgau	1	100	Bundesliga Frauen	2025	2025-09-14	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	JU Flachgau	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
8	G	Team Steiermark	1	110	Team Samurai-Stadlau	5	402	Bundesliga Frauen	2025	2025-09-14	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	Vienna Samurai	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
8	G	ASKÖ Reichraming	1	100	SU Noricum Leibnitz	5	410	Bundesliga Frauen	2025	2025-09-14	13:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	SU RB Leibnitz	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
9	G	Team Samurai-Stadlau	2	112	ASKÖ Reichraming	4	400	Bundesliga Frauen	2025	2025-09-14	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Vienna Samurai	ASKÖ Reichraming	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
9	G	SU Noricum Leibnitz	4	311	UJZ Mühlviertel	2	110	Bundesliga Frauen	2025	2025-09-14	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	SU RB Leibnitz	UJZ Mühlviertel	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
9	G	Team Steiermark	1	110	Team PSV Flachgau	5	402	Bundesliga Frauen	2025	2025-09-14	13:45:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Judo Freizeit Leoben	JU Flachgau	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
10	G	ASKÖ Reichraming	6	600	Team Steiermark	0	1	Bundesliga Frauen	2025	2025-09-14	14:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	ASKÖ Reichraming	Judo Freizeit Leoben	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
10	G	Team PSV Flachgau	1	1	SU Noricum Leibnitz	5	500	Bundesliga Frauen	2025	2025-09-14	14:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Flachgau	SU RB Leibnitz	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
10	G	UJZ Mühlviertel	5	312	Team Samurai-Stadlau	1	110	Bundesliga Frauen	2025	2025-09-14	14:30:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJZ Mühlviertel	Vienna Samurai	-48	-52	-57	-63	-70	+78		-48	-52	-57	-63	-70	+78		Sporthalle Leibnitz @ 8430 Leibnitz, Wagnastrasse 7	8430	Leibnitz	Wagnastrasse 7	Sporthalle Leibnitz	Bundesliga Frauen
1	G	JU Raika Pinzgau	7	700	PSV Salzburg	7	615	2. Judo Bundesliga Männer	2025	2025-03-21	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hauptschule Rauris @ 5661 Rauris,Schulstraße 3	5661	Rauris	Schulstraße 3	Hauptschule Rauris	2. Judo Bundesliga Männer
1	G	Judo Dornbirn	5	410	BL-Team Wimpassing	9	514	2. Judo Bundesliga Männer	2025	2025-03-22	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	JC Wimpassing	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	MS Bergmannstraße@ Nachbauerstraße 1, 6850 Dornbirn	6850	Dornbirn	Nachbauerstraße 1	MS Bergmannstraße	2. Judo Bundesliga Männer
1	G	JZ RAPSO Linz	3	210	ASKÖ Combat Center	11	1002	2. Judo Bundesliga Männer	2025	2025-03-22	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Rapso Linz	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Alkoven: NMS @4072 Alkoven, Schulstrasse 1	4072	Alkoven	Schulstrasse 1	Alkoven: NMS	2. Judo Bundesliga Männer
2	G	JU Raika Pinzgau	9	720	JZ RAPSO Linz	5	500	2. Judo Bundesliga Männer	2025	2025-05-09	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	JZ Rapso Linz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hauptschule Rauris @ 5661 Rauris,Schulstraße 3	5661	Rauris	Schulstraße 3	Hauptschule Rauris	2. Judo Bundesliga Männer
2	G	Judo Dornbirn	9	900	ASKÖ Combat Center	5	500	2. Judo Bundesliga Männer	2025	2025-05-10	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Ballsporthalle Messegelände@ Messstraße 6-10, 6850 Dornbirn	6850	Dornbirn	Messstraße 6-10	Ballsporthalle Messegelände	2. Judo Bundesliga Männer
2	G	BL-Team Wimpassing	10	830	PSV Salzburg	4	132	2. Judo Bundesliga Männer	2025	2025-05-10	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Wimpassing @ 2632 Wimpassing,Bundesstraße 42	2632	Wimpassing	Bundesstraße 42	Sporthalle Wimpassing	2. Judo Bundesliga Männer
3	G	PSV Salzburg	6	520	JZ RAPSO Linz	8	800	2. Judo Bundesliga Männer	2025	2025-05-24	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	JZ Rapso Linz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	PSV Sportzentrum @ 5020 Salzburg, Frohnburgweg 5	5020	Salzburg	Frohnburgweg 5	PSV Sportzentrum	2. Judo Bundesliga Männer
3	G	Judo Dornbirn	8	701	JU Raika Pinzgau	6	430	2. Judo Bundesliga Männer	2025	2025-05-24	18:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Ballsporthalle Messegelände@ Messstraße 6-10, 6850 Dornbirn	6850	Dornbirn	Messstraße 6-10	Ballsporthalle Messegelände	2. Judo Bundesliga Männer
3	G	BL-Team Wimpassing	6	510	ASKÖ Combat Center	8	512	2. Judo Bundesliga Männer	2025	2025-05-24	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Wimpassing @ 2632 Wimpassing,Bundesstraße 42	2632	Wimpassing	Bundesstraße 42	Sporthalle Wimpassing	2. Judo Bundesliga Männer
4	G	JU Raika Pinzgau	8	702	BL-Team Wimpassing	6	510	2. Judo Bundesliga Männer	2025	2025-09-12	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	JC Wimpassing	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Hauptschule Rauris @ 5661 Rauris,Schulstraße 3	5661	Rauris	Schulstraße 3	Hauptschule Rauris	2. Judo Bundesliga Männer
4	G	PSV Salzburg	4	401	ASKÖ Combat Center	10	804	2. Judo Bundesliga Männer	2025	2025-09-13	17:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	PSV Salzburg - Judo	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	PSV Sportzentrum @ 5020 Salzburg, Frohnburgweg 5	5020	Salzburg	Frohnburgweg 5	PSV Sportzentrum	2. Judo Bundesliga Männer
4	G	JZ RAPSO Linz	7	700	Judo Dornbirn	7	610	2. Judo Bundesliga Männer	2025	2025-09-13	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JZ Rapso Linz	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Alkoven: NMS @4072 Alkoven, Schulstrasse 1	4072	Alkoven	Schulstrasse 1	Alkoven: NMS	2. Judo Bundesliga Männer
5	G	Judo Dornbirn	5	403	PSV Salzburg	8	524	2. Judo Bundesliga Männer	2025	2025-09-20	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	UJC Dornbirn	PSV Salzburg - Judo	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Mittelschule Bergmannstraße @ Nachbauerstraße 1, 6850 Dornbirn	6850	Dornbirn	Nachbauerstraße 1	Mittelschule Bergmannstraße	2. Judo Bundesliga Männer
5	G	ASKÖ Combat Center	5	510	JU Raika Pinzgau	9	900	2. Judo Bundesliga Männer	2025	2025-09-20	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Borchashvili Askö Combat Center	JU Pinzgau	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Volksschule 4 Wels @ 4600 Wels, Handel-Mazetti Straße 2	4600	Wels	Handel-Mazetti Straße 2	Volksschule 4 Wels	2. Judo Bundesliga Männer
5	G	BL-Team Wimpassing	10	1000	JZ RAPSO Linz	4	301	2. Judo Bundesliga Männer	2025	2025-09-20	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	JZ Rapso Linz	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle Wimpassing @ 2632 Wimpassing,Bundesstraße 42	2632	Wimpassing	Bundesstraße 42	Sporthalle Wimpassing	2. Judo Bundesliga Männer
6	P (Place 2/4) 1	BL-Team Wimpassing	6	600	ASKÖ Combat Center	8	442	2. Judo Bundesliga Männer	2025	2025-10-17	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle @ 2632 Wimpassing, Bundesstraße 42	2632	Wimpassing	Bundesstraße 42	Sporthalle	2. Judo Bundesliga Männer
6	P (Place 2/4) 2	JU Raika Pinzgau	10	902	Judo Dornbirn	4	310	2. Judo Bundesliga Männer	2025	2025-10-18	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Judozentrum @ 5661 Rauris, Wiesenweg 4	5661	Rauris	Wiesenweg 4	Judozentrum	2. Judo Bundesliga Männer
7	P (Place 1/2)	JU Raika Pinzgau	7	503	ASKÖ Combat Center	7	502	2. Judo Bundesliga Männer	2025	2025-11-07	20:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JU Pinzgau	Borchashvili Askö Combat Center	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Judozentrum @ 5661 Rauris, Wiesenweg 4	5661	Rauris	Wiesenweg 4	Judozentrum	2. Judo Bundesliga Männer
7	P (Place 3/4)	BL-Team Wimpassing	10	1001	Judo Dornbirn	4	400	2. Judo Bundesliga Männer	2025	2025-11-08	19:00:00	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	JC Wimpassing	UJC Dornbirn	-60	-66	-73	-81	-90	-100	+100	-60	-66	-73	-81	-90	-100	+100	Sporthalle @ 2632 Wimpassing, Bundesstraße 42	2632	Wimpassing	Bundesstraße 42	Sporthalle	2. Judo Bundesliga Männer
