Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
126	Christian	Stadlbauer	cafe+co Vienna Samurai	-73 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Christian	Zachar	cafe+co Vienna Samurai	-90 kg	0	0	0	0	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Valentin	Eder	UJZ Mühlviertel 1	-60 kg	0	0	0	0	0	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
129	Alois	Dum	Judo Union Raika Pinzgau	+100 kg	0	0	0	0	0	0	11	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
129	Philipp	Popp	SU Noricum Raiffeisenbank Leibnitz Judo	-100 kg	0	0	0	0	0	0	11	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
1	Florian	Doppelhammer	UNION Hartkirchen	-66 kg	12	112	6	11	5	0	8	0	{{Internetquelle |url=https://www.judoaustria.at/das-war-das-final-four-2015/ |titel=Das war das FINAL FOUR 2015 |werk=Judo Austria |datum=2015-11-29 |sprache=de-DE |abruf=2024-11-30}}	Austria	Austria
2	Maximilian	Hageneder	Union Kirchham	+100 kg	11	110	7	7	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
3	Florian	Lindner	Swarovski Judo Wattens	+100 kg	11	102	9	1	7	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
4	Martin	Mairhofer	SV Gallneukirchen	-100 kg	10	100	8	3	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
5	Severin	Grassmair	Swarovski Judo Wattens	-81 kg	10	81	6	0	4	0	11	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
6	Martin	Wess	Judoteam SHIAI-DO Union Thermenregion	-73 kg	10	81	5	6	2	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Markus	Beißkammer	Union Kirchham	-66 kg	10	77	3	6	4	0	13	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
8	Christoph	Jirik	Judoteam SHIAI-DO Union Thermenregion	-90 kg	9	90	6	6	4	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
9	Anton	Wicker	Sanjindo Tigers	-81 kg	9	90	6	6	1	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
10	Valentin	Eder	UJZ Mühlviertel 2	-60 kg	8	75	6	4	2	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
11	Christoph	Hofer	UJZ Mühlviertel 2	-73 kg	8	75	6	0	2	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Tobias	Weixelbaumer	UJZ Mühlviertel 2	-66 kg	7	70	6	5	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
13	Hannes	Wartbichler	Sanjindo Tigers	-90 kg	7	70	6	3	2	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
14	Valentin	Leonfellner	SV Gallneukirchen	-60 kg	7	70	4	7	6	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
15	Ivo	Pasolli	Swarovski Judo Wattens	-60 kg	7	56	4	4	7	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
16	Lehel-Csaba	Imre	Swarovski Judo Wattens	-100 kg	7	55	2	6	3	0	15	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
17	Simon	Hofer	UJZ Mühlviertel 2	-81 kg	6	60	5	0	1	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
18	Amado-Claudiu	Lazea	Judoteam SHIAI-DO Union Thermenregion	-60 kg	6	60	4	4	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
19	Johannes	Kastinger	UNION Hartkirchen	-81 kg	6	60	4	2	5	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
20	Marco	Inreiter	SV Gallneukirchen	-90 kg	5	50	4	3	2	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
21	Matthias-Clemens	Gärtner	Judoteam SHIAI-DO Union Thermenregion	-60 kg	5	50	2	6	3	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
22	Daniel	Plank	Union Kirchham	-73 kg	5	42	3	2	2	0	17	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
23	Florian	Roitner	UNION Hartkirchen	-90 kg	5	42	2	4	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
24	Simon	Glockner	Sanjindo Tigers	+100 kg	5	41	4	1	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
25	Daniel	Hoffmann	UNION Hartkirchen	-73 kg	4	40	4	1	5	0	15	2	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
26	Valentin	Radu	Judoteam SHIAI-DO Union Thermenregion	-100 kg	4	40	4	0	3	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Romania	Romania
27	Thomas	Angerer	Union Kirchham	-81 kg	4	40	4	0	3	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
28	Stefan	Oldenburg	Sanjindo Tigers	-100 kg	4	40	4	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
29	Philipp	Weissenbacher	UNION Hartkirchen	+100 kg	4	40	4	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
30	Martin	Reiter	UJZ Mühlviertel 2	-73 kg	4	40	3	3	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
31	Fabian	Moosbrugger	Sanjindo Tigers	-100 kg	4	40	3	2	3	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
32	Martin	Nagler	SV Gallneukirchen	+100 kg	4	40	3	0	0	0	10	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
33	Marcel	Pautz	UJZ Mühlviertel 2	+100 kg	4	40	2	4	4	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
34	Herbert	Wicker	Sanjindo Tigers	-73 kg	4	40	2	4	2	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
35	Paul	Schmiderer	SV Gallneukirchen	-66 kg	4	32	1	1	4	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
36	Michael	Grünauer	Sanjindo Tigers	-60 kg	3	30	4	0	4	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
37	Tentore	Masmanidis	Swarovski Judo Wattens	-100 kg	3	30	3	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Greece	Greece
38	Felix	Sturmair	Union Kirchham	-100 kg	3	30	2	3	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
39	Peter	Pfistermüller	UJZ Mühlviertel 2	-100 kg	3	30	2	2	0	0	12	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
40	Harald	Inreiter	SV Gallneukirchen	-81 kg	3	30	2	0	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
41	Mathias	Willnauer	UNION Hartkirchen	-100 kg	3	30	0	4	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
42	Gerald	Radner	Union Kirchham	-73 kg	3	25	1	0	2	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
43	Philipp	Lindinger	UNION Hartkirchen	-60 kg	3	24	1	2	2	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
44	Pascal	Auer	Sanjindo Tigers	-66 kg	3	21	2	0	0	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
45	Ramzan	Isaev	UJZ Mühlviertel 2	-60 kg	2	20	2	0	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
46	Rainer	Binder	UJZ Mühlviertel 2	-90 kg	2	20	2	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
47	Christoph	Wilhelm	Judoteam SHIAI-DO Union Thermenregion	-81 kg	2	20	2	0	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
48	Norbert	Gattringer	UJZ Mühlviertel 2	-81 kg	2	20	1	3	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
49	Thomas	Groiß	UJZ Mühlviertel 2	+100 kg	2	20	1	2	2	0	10	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
50	Piotr	Kuczera	Union Kirchham	-100 kg	2	20	1	2	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Poland	Poland
51	Florian	Gratzer	UNION Hartkirchen	-81 kg	2	20	1	2	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
52	Ralf	Albrecht	SV Gallneukirchen	-81 kg	2	17	1	1	1	0	8	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
53	Oliver	Haider	Judoteam SHIAI-DO Union Thermenregion	-66 kg	2	15	1	0	6	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
54	Alexander	Willnauer	UNION Hartkirchen	-90 kg	2	15	1	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
55	Jakob	Ernst	Swarovski Judo Wattens	-60 kg	2	11	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
56	Victor	Vonwiller	SV Gallneukirchen	-73 kg	2	11	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	IJF	IJF
57	Dominik	Schweighofer	Swarovski Judo Wattens	-90 kg	1	10	1	1	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	Christoph	Mayer	Judoteam SHIAI-DO Union Thermenregion	-81 kg	1	10	1	1	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
59	Alexander	Pilz	Union Kirchham	-60 kg	1	10	1	0	3	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Driton	Shala	UJZ Mühlviertel 2	-73 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
61	Alexander	Steinicke	Swarovski Judo Wattens	-73 kg	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
62	Martin	Schlögl	UJZ Mühlviertel 2	-81 kg	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
63	Markus	Hintringer	UJZ Mühlviertel 2	-90 kg	1	10	0	0	1	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
64	Konrad	Sacherer	Judoteam SHIAI-DO Union Thermenregion	+100 kg	1	10	0	0	0	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
65	Maximilian	Leschinger	Sanjindo Tigers	-60 kg	1	7	0	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
66	Christian	Möllinger	Swarovski Judo Wattens	-66 kg	1	7	0	1	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Simon	Aignesberger	Union Kirchham	-73 kg	1	5	0	0	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
68	Rene	Schaubmayr	UJZ Mühlviertel 2	-90 kg	1	1	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
69	Florian	Happ	Swarovski Judo Wattens	-73 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
70	Hans-Peter	Bergthaler	Union Kirchham	-81 kg	0	0	0	0	1	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Andreas	Frischauf	Judoteam SHIAI-DO Union Thermenregion	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Andreas	Petrischor	Swarovski Judo Wattens	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Daniel	Schennach	Swarovski Judo Wattens	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Florian	Rauscher	Union Kirchham	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Gregor	Pesendorfer	SV Gallneukirchen	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Julian	Leiner	Swarovski Judo Wattens	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Lukas	Beiskammer	Union Kirchham	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Lukas	Deutschmann	Sanjindo Tigers	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Mario	Wiesinger	UJZ Mühlviertel 2	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
71	Mathias	Gager	Judoteam SHIAI-DO Union Thermenregion	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Michael	Schatzl	UNION Hartkirchen	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Patrick	Häuserer	UNION Hartkirchen	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Patrick	Serra	Sanjindo Tigers	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Florian	Schlader	SV Gallneukirchen	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Julian	Jäger	UNION Hartkirchen	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Maximilian	Knapp	Swarovski Judo Wattens	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Michael	Weiß	UNION Hartkirchen	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Simon	Schmiderer	SV Gallneukirchen	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Stefan	Gruber	Sanjindo Tigers	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Stefan	Wilfling	Sanjindo Tigers	+100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Thomas	Buchegger	Union Kirchham	-90 kg	0	0	0	0	0	0	1	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Martin	Doppelhammer	UNION Hartkirchen	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Michael	Mayerhofer	Judoteam SHIAI-DO Union Thermenregion	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Patrick	Hanl	SV Gallneukirchen	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Philip	Smrzka	UJZ Mühlviertel 2	-66 kg	0	0	0	0	0	0	2	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Philip	Weber	Judoteam SHIAI-DO Union Thermenregion	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
92	Philipp	Dietschy	Judoteam SHIAI-DO Union Thermenregion	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
98	Günter	Klambauer	SV Gallneukirchen	-73 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
99	Lukas	Petrischor	Swarovski Judo Wattens	-60 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
100	Andreas	Scheiterbauer	UNION Hartkirchen	-73 kg	0	0	0	0	0	0	5	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
101	Alexander	Schuster	Union Kirchham	+100 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
102	Christoph	Hribernik	Union Kirchham	-90 kg	0	0	0	0	0	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
	Katharina	Tanzer	Samurai Wien										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Narges	Mohseni	Samurai Wien										{{Internetquelle |url=https://www.judoaustria.at/mannschaftstitel-an-samurai-sanjindo-und-galaxy/ |titel=Mannschaftstitel an Samurai, Sanjindo und Galaxy |hrsg=Österreichischer Judoverband |datum=2017-08-07 |offline= |archiv-url=https://web.archive.org/web/20170807193126/https://www.oejv.com/osterreichische-veranstaltungen/mannschaftstitel-am-samurai-sanjindo-und-galaxy/ |archiv-datum=2017-08-07 |abruf=2024-08-05}}		
	Hilde	Drexler	Samurai Wien										{{Internetquelle |url=https://www.judoaustria.at/mannschaftstitel-an-samurai-sanjindo-und-galaxy/ |titel=Mannschaftstitel an Samurai, Sanjindo und Galaxy |hrsg=Österreichischer Judoverband |datum=2017-08-07 |offline= |archiv-url=https://web.archive.org/web/20170807193126/https://www.oejv.com/osterreichische-veranstaltungen/mannschaftstitel-am-samurai-sanjindo-und-galaxy/ |archiv-datum=2017-08-07 |abruf=2024-08-05}}		
	Raphaela	Findeis	Samurai Wien										{{Internetquelle |url=https://www.judoaustria.at/mannschaftstitel-an-samurai-sanjindo-und-galaxy/ |titel=Mannschaftstitel an Samurai, Sanjindo und Galaxy |hrsg=Österreichischer Judoverband |datum=2017-08-07 |offline= |archiv-url=https://web.archive.org/web/20170807193126/https://www.oejv.com/osterreichische-veranstaltungen/mannschaftstitel-am-samurai-sanjindo-und-galaxy/ |archiv-datum=2017-08-07 |abruf=2024-08-05}}		
	Lisa	Gfrerer	Samurai Wien										{{Internetquelle |url=https://www.judoaustria.at/mannschaftstitel-an-samurai-sanjindo-und-galaxy/ |titel=Mannschaftstitel an Samurai, Sanjindo und Galaxy |hrsg=Österreichischer Judoverband |datum=2017-08-07 |offline= |archiv-url=https://web.archive.org/web/20170807193126/https://www.oejv.com/osterreichische-veranstaltungen/mannschaftstitel-am-samurai-sanjindo-und-galaxy/ |archiv-datum=2017-08-07 |abruf=2024-08-05}}		
	Sarah	Krames	Samurai Wien										{{Internetquelle |url=https://www.judoaustria.at/mannschaftstitel-an-samurai-sanjindo-und-galaxy/ |titel=Mannschaftstitel an Samurai, Sanjindo und Galaxy |hrsg=Österreichischer Judoverband |datum=2017-08-07 |offline= |archiv-url=https://web.archive.org/web/20170807193126/https://www.oejv.com/osterreichische-veranstaltungen/mannschaftstitel-am-samurai-sanjindo-und-galaxy/ |archiv-datum=2017-08-07 |abruf=2024-08-05}}		
	Bianca	Rechberger	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Rikke	Berg	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Sarah	Jonas	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Pamela	Neubauer	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Georg	Reiter	UJZ Mühlviertel	Coach									{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Eva	Krenn	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}}		
	Heidi	Genzecker	UJZ Mühlviertel										{{Internetquelle |autor= |url=https://www.ujz.at/haarscharf-am-titel-vorbei/ |titel=Haarscharf am Titel vorbei |datum=2015-11-14 |sprache=de |abruf=2025-03-16}		
