Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
5	Matej	Poliak	JU Raika Pinzgau	-73 kg	9	720	6	2	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
6	Gerald	Grössig	JU Raika Pinzgau	+100 kg	9	713	5	1	3	0	17	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
7	Abdul-Rahman	Idigov	ASKÖ Combat Center	-66 kg	9	613	4	5	4	0	9	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
8	Khangerel	Batkhuyag	Judo Dornbirn	+100 kg	8	800	7	2	2	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
9	Samuel	Lamm	JU Raika Pinzgau	-90 kg	8	800	5	3	2	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
10	Thomas	Grössig	JU Raika Pinzgau	-81 kg	8	701	6	0	1	0	12	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
11	Mario	Buchebner	BL-Team Wimpassing	-90 kg	7	700	4	7	4	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Niklas	Cueni	Judo Dornbirn	-66 kg	7	601	5	2	3	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Switzerland	Switzerland
13	Hozan	Arslan	BL-Team Wimpassing	-66 kg	6	601	4	4	2	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
14	Erik	Grabner	BL-Team Wimpassing	-81 kg	6	600	6	1	5	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
15	Laurin	Böhler	Judo Dornbirn	-100 kg	6	600	5	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
16	Oliver	Scharner	BL-Team Wimpassing	+100 kg	6	510	4	1	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
17	Balint	Havasi	BL-Team Wimpassing	-100 kg	6	403	4	2	3	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
18	Paul	Bosch	PSV Salzburg	-60 kg	5	501	5	0	4	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
19	Matteo	Gruber	Judo Dornbirn	-60 kg	5	500	4	3	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
20	Sergej	Narančić	ASKÖ Combat Center	-100 kg	5	500	3	5	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
21	Juraj	Odkladal	JU Raika Pinzgau	-66 kg	5	500	3	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
22	Shujo	Iskandarov	JZ RAPSO Linz	-66 kg	5	500	1	8	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Tajikistan	Tajikistan
23	Leon	Nussbaumer	Judo Dornbirn	-81 kg	5	221	1	4	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
24	Niklas	Weitzbauer	BL-Team Wimpassing	-90 kg	4	400	3	3	1	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
25	Martin	Turansky	JZ RAPSO Linz	-100 kg	4	400	3	2	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
26	Lukas	Zoitl	JZ RAPSO Linz	-81 kg	4	400	3	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
27	Mohamed	Muntsurov	JZ RAPSO Linz	-60 kg	4	400	2	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
28	Markus	Hirzberger	BL-Team Wimpassing	-73 kg	4	301	3	1	2	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
29	Peter	Zilka	JZ RAPSO Linz	-90 kg	4	301	3	0	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
30	Aleksandar	Seslic	PSV Salzburg	+100 kg	4	221	2	2	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
31	Lars	Bathen	PSV Salzburg	+100 kg	3	300	3	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
32	Gabriel	Bretschneider	Judo Dornbirn	-90 kg	3	300	3	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
33	Fabian	Hadjiyski	JU Raika Pinzgau	-73 kg	3	300	3	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
34	Batuchan	Jusupov	BL-Team Wimpassing	-73 kg	3	300	2	3	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
35	Maximilian	Niederstetter	Judo Dornbirn	-73 kg	3	300	1	4	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
36	Christian	Greiner	BL-Team Wimpassing	-81 kg	3	210	2	1	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
37	Michael	Zeltner	BL-Team Wimpassing	-81 kg	3	120	1	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
38	Eric	Pfeifenberger	PSV Salzburg	-73 kg	2	213	2	2	3	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
39	Manuel	Wiesler	Judo Dornbirn	-60 kg	2	202	1	3	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
40	Sebastian	Salfinger	PSV Salzburg	-60 kg	2	201	2	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
41	Martin	Miesenberger	JZ RAPSO Linz	-81 kg	2	200	2	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
42	Jaba	Papinashvili	ASKÖ Combat Center	-60 kg	2	200	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Georgia	Georgia
43	Djabrail	Zakajev	JZ RAPSO Linz	-73 kg	2	200	2	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
44	Andreas	Tiefgraber	PSV Salzburg	-73 kg	2	200	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
45	Florian	Wallner	BL-Team Wimpassing	-100 kg	2	200	2	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
46	Nihat	Karimov	BL-Team Wimpassing	-60 kg	2	200	1	3	0	0	0	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
47	Csanad	Feczko	BL-Team Wimpassing	-60 kg	2	200	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
48	Junus	Islamhanov	ASKÖ Combat Center	-73 kg	2	200	1	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
49	Lukas	Pichler	PSV Salzburg	-81 kg	2	121	1	2	1	0	11	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
50	Daniel	Pail	JU Raika Pinzgau	-100 kg	2	111	1	1	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
50	Johannes	Spilka	PSV Salzburg	-100 kg	2	111	1	1	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
52	Pedro	Araujo	PSV Salzburg	-66 kg	2	111	0	3	3	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
53	Yann	Ornik	BL-Team Wimpassing	-60 kg	2	110	1	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
54	Christian	Vögele	Judo Dornbirn	+100 kg	2	110	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
55	Tim	Schwarzl	PSV Salzburg	-90 kg	2	102	1	0	2	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
56	Felix	Scheiber	PSV Salzburg	-81 kg	2	101	0	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
57	Ajub	Vaschaev	ASKÖ Combat Center	+100 kg	2	11	0	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	Devran	Saglik	ASKÖ Combat Center	+100 kg	1	101	1	0	1	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
59	Abubakar	Matschiev	ASKÖ Combat Center	-60 kg	1	100	1	0	3	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Andreas	Mruk	BL-Team Wimpassing	+100 kg	1	100	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
61	Peter	Kalasz	JZ RAPSO Linz	+100 kg	1	100	1	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
62	Chamid	Magomedov	ASKÖ Combat Center	-60 kg	1	100	0	2	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
63	Marco	Moosbrugger	Judo Dornbirn	-66 kg	1	100	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
64	Abdulmalik	Abasov	JZ RAPSO Linz	-66 kg	1	10	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
65	Lucca	Vent	PSV Salzburg	-73 kg	1	10	0	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
66	Thomas	Seiser	BL-Team Wimpassing	-66 kg	0	10	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Andreas	Karner	JZ RAPSO Linz	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Andreas	Moser	JU Raika Pinzgau	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Anyang	Tataw	JZ RAPSO Linz	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Bernhard	Lang	BL-Team Wimpassing	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Carlo	Kohler	Judo Dornbirn	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Daniel	Schager	JU Raika Pinzgau	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Djamil	Kurbanov	BL-Team Wimpassing	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Elias	Kosel	Judo Dornbirn	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Gerold	Krenmayr	JZ RAPSO Linz	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Lukas	Haim	JZ RAPSO Linz	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Matthias	Wimberger	JU Raika Pinzgau	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Nadirshakh	Sungurov	Judo Dornbirn	-90 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Perry Tanji	Nji	JZ RAPSO Linz	-90 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Sidar	Yilmaz	ASKÖ Combat Center	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Sydney	Semecnik-Gröller	BL-Team Wimpassing	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
67	Yoldash	Torani	JZ RAPSO Linz	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	David	Böhler	Judo Dornbirn	-100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Günther	Brandtner	JZ RAPSO Linz	-100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Hermann	Höllwart	JU Raika Pinzgau	+100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Manuel	Grünwald	JU Raika Pinzgau	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Mokhmad	Arsanukaev	JZ RAPSO Linz	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Peter	Reiter	JU Raika Pinzgau	-90 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
83	Volkhard	Stangl	Judo Dornbirn	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
90	David	Ickes	Judo Dornbirn	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
90	Sandro	Hölzler	Judo Dornbirn	-90 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
92	Gregor	Marx	PSV Salzburg	-90 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
93	Lazar	Miljkovic	PSV Salzburg	-66 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
94	Abdul	Zakajev	JZ RAPSO Linz	-73 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
1	Lisa	Tretnjak	SU Noricum Leibnitz	-70 kg	10	910	6	3	1	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
2	Lena	Mayrhofer	UJZ Mühlviertel	-48 kg	10	824	5	3	7	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
3	Larissa	Sickinger	SU Noricum Leibnitz	-57 kg	10	514	3	4	5	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
4	Lisa	Peherstorfer	UJZ Mühlviertel	-52 kg	9	624	4	4	6	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
5	Bleona	Rama	ASKÖ Reichraming	-63 kg	8	710	4	5	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
6	Katharina	Mikota	UJZ Mühlviertel	-57 kg	8	522	4	4	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Helena	Rottenhofer	Team PSV Flachgau	-70 kg	7	602	5	0	4	0	7	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
8	Mathilda	Rittsteiger	UJZ Mühlviertel	-70 kg	7	322	2	2	2	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
9	Lisa	Grabner	SU Noricum Leibnitz	-70 kg	6	511	3	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
10	Natasa	Pavic	Team PSV Flachgau	+78 kg	6	501	3	2	4	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
11	Maya	Kochauf	SU Noricum Leibnitz	-52 kg	6	332	3	3	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Verena	Hiden	SU Noricum Leibnitz	-63 kg	5	502	4	2	3	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
13	Fanny	Amann	Team Samurai-Stadlau	-57 kg	5	500	4	3	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
14	Selina	Wögerer	ASKÖ Reichraming	-70 kg	5	500	3	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
15	Jael	Wernert	Team Samurai-Stadlau	+78 kg	5	410	4	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
16	Laura	Fink	ASKÖ Reichraming	-52 kg	5	311	3	1	1	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
17	Johanna	Leitner	UJZ Mühlviertel	+78 kg	4	400	4	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
17	Michaela	Höllwart	SU Noricum Leibnitz	+78 kg	4	400	4	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
19	Michelle	Kolosa	Team Steiermark	-70 kg	4	400	3	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
20	Julia	Seyr	ASKÖ Reichraming	-57 kg	4	400	2	4	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
21	Elena	Schwarzl	Team PSV Flachgau	-48 kg	4	400	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
22	Heidi	Jaklitsch	Team Steiermark	-48 kg	4	400	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
23	Laura-Sophie	Kunyik	Team Samurai-Stadlau	-48 kg	4	322	3	3	3	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
24	Hannah	Füreder	UJZ Mühlviertel	-63 kg	4	311	1	1	1	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
25	Anna	Wenzel	SU Noricum Leibnitz	-48 kg	4	310	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
26	Marlene	Schinwald	Team PSV Flachgau	-63 kg	4	212	1	1	3	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
27	Emma	Rieder	Team Samurai-Stadlau	-52 kg	3	300	1	0	1	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
28	Franziska	Kaiser	Team PSV Flachgau	-57 kg	3	212	2	1	2	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
29	Julia	Steiner	Team PSV Flachgau	-63 kg	3	201	2	0	2	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
30	Lisabeth	Emilius	Team Samurai-Stadlau	-52 kg	3	201	2	0	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
31	Martina	Kogler	Team Steiermark	+78 kg	2	212	0	3	3	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
32	Claudia	Sengstschmid	ASKÖ Reichraming	+78 kg	2	210	0	5	2	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
33	Lubjana	Piovesana	UJZ Mühlviertel	-63 kg	2	200	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
34	Katharina	Tanzer	SU Noricum Leibnitz	-48 kg	2	200	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
34	Narges	Mohseni Farshbaf	Team Samurai-Stadlau	-70 kg	2	200	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
36	Sarah	Lippert	ASKÖ Reichraming	-57 kg	2	200	2	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
37	Nina	Seyr	ASKÖ Reichraming	-48 kg	2	200	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
38	Valentina	Lamm	SU Noricum Leibnitz	-52 kg	2	200	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
39	Marlene	Hunger	UJZ Mühlviertel	+78 kg	2	110	1	1	1	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
40	Helena	Anetshofer	Team Samurai-Stadlau	-63 kg	2	102	0	1	3	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
41	Elisabeth	Waldner-Wenzel	SU Noricum Leibnitz	-48 kg	2	101	1	0	2	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
