Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
106	Vilmos	Lennert	Sanjindo Bischofshofen	-90 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Arda	Büyükbas	Judo-Leistungszentrum Multikraft Wels	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
127	Benedikt	Safer	Wiener ASKÖ Team Stadlau	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Fabian	Moosbauer	Judo Union Raika Flachgau	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Marcus	Eder	Judo-Leistungszentrum Multikraft Wels	+100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
127	Marvin	Pum	M&R Galaxy Tigers	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Nikolas	Rechberger	UJZ Mühlviertel	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
127	Tobias	Weixelbaumer	UJZ Mühlviertel	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
134	David	Taroncher	Wiener ASKÖ Team Stadlau	-81 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
134	Gerald	Grössig	Judo Union Raika Pinzgau	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
134	Patrick	Steinmann	Vienna Samurai	-90 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
134	Peter	Reiter	Judo Union Raika Pinzgau	-90 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
134	Thomas	Erber	Sanjindo Bischofshofen	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
139	Borys	Galek	Vienna Samurai	-66 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
140	Andreas	Moser	Judo Union Raika Pinzgau	+100 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
140	Lukas	Hofmann	Judo Union Raika Flachgau	-60 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
142	Johannes	Spilka	PSV Salzburg	-81 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
1	Maximilian	Hageneder	Judo Union Kirchham	-100 kg	10	100	8	4	0	0	0	0	{{Internetquelle |url=https://www.judoaustria.at/gallery/bundesliga-final-four-2023/37370/?imageId=37750&highResolution=1 |titel=Mr Zweite Bundesliga 2024 |abruf=2024-05-19}}</ref><ref>{{Internetquelle |url=https://www.judo-kirchham.at/siegerehrung-fuer-den-meister-judo-union-kirchham-1-in-der-2-bundesliga-beim-final-4-der-1-bundesliga-in-gmunden/ |titel=Siegerehrung für den Meister Judo Union Kirchham 1 in der 2. Bundesliga beim Final 4 der 1. Bundesliga in Gmunden - Judo Union Kirchham |abruf=2024-05-19}}	Austria	Austria
2	Rupert 99	Beiskammer	Judo Union Kirchham	-66 kg	10	97	6	8	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
3	Christoph	Kronberger	Judo Union Kirchham	+100 kg	8	80	8	3	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
4	Enej	Marinic	Judo Union Graz	+100 kg	8	80	8	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovenia	Slovenia
5	Mario	Buchebner	Judo Union Kirchham	-90 kg	8	80	5	5	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
6	Saif-Islam	Islamhanov	Judo Union Graz	-100 kg	8	77	7	5	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Sulejman	Islamhanov	Judo Union Graz	-100 kg	8	77	5	6	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
8	Igor	Tsurkan	ASKÖ Reichraming	-81 kg	8	77	4	8	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Ukraine	Ukraine
9	Djabrail	Zakajev	JZ RAPSO Linz	-60 kg	7	70	7	2	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
10	Alexander	Klaus-Sternwieser	ASKÖ Reichraming	-60 kg	7	70	7	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
11	Khangerel	Batkhuyag	Judo Dornbirn	+100 kg	7	70	6	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Leon	Nussbaumer	Judo Dornbirn	-81 kg	6	60	5	3	0	0	5	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
13	Lukas	Zoitl	JZ RAPSO Linz	-81 kg	6	60	4	5	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
14	Chusen	Tambiev	Judo Union Graz	-73 kg	6	57	4	5	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
15	Philipp	Sellner	ASKÖ Reichraming	-66 kg	5	50	4	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
16	Markus	Kahlig	ASKÖ Reichraming	-100 kg	5	50	2	5	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
17	Simon	Reisinger	ASKÖ Reichraming	-90 kg	5	47	3	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
18	Eric-Phathon	Müller	SU Noricum Leibnitz	-60 kg	5	47	2	6	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
19	Said-Selim	Dovtaev	Judo Union Graz	-66 kg	5	47	2	5	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
20	Shujo	Iskandarov	JZ RAPSO Linz	-66 kg	4	40	4	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Tajikistan	Tajikistan
21	Muchamed Amin	Ediev	Judo Union Graz	-81 kg	4	40	4	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
22	Dominik	Stiftinger-Lang	SU Noricum Leibnitz	-81 kg	4	40	4	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
23	Alexander	Hamann	ASKÖ Reichraming	+100 kg	4	40	2	4	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
24	Samuel	Lamm	SU Noricum Leibnitz	-90 kg	3	30	3	4	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
25	Manuel	Wiesler	Judo Dornbirn	-66 kg	3	30	3	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
26	Florian	Kölzer	ASKÖ Reichraming	-73 kg	3	30	3	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
27	Maximilian	Niederstetter	Judo Dornbirn	-73 kg	3	30	2	5	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
28	Mansur	Abubakarov	Judo Union Graz	-60 kg	3	30	2	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Norway	Norway
29	Daniel	Maß	SU Noricum Leibnitz	-66 kg	3	30	2	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
30	Martin	Miesenberger	JZ RAPSO Linz	-73 kg	3	27	2	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
31	Marc	Grasmugg	SU Noricum Leibnitz	-73 kg	3	27	1	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
32	Driton	Shala	JZ RAPSO Linz	-73 kg	2	20	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
32	Johannes	Beißkammer	Judo Union Kirchham	-73 kg	2	20	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
34	Tobias	Diessl	SU Noricum Leibnitz	-100 kg	2	20	2	1	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Argentina	Argentina
35	Dilshot	Khalmatov	Judo Dornbirn	-60 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Ukraine	Ukraine
36	Andi	Zakriev	Judo Union Graz	-60 kg	2	20	2	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
37	Milan	Mihajlovic	Judo Union Kirchham	-81 kg	2	20	1	3	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Serbia	Serbia
38	Lars	Vissers	Judo Dornbirn	-100 kg	2	20	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Netherlands	Netherlands
38	Viktor	Adam	JZ RAPSO Linz	-100 kg	2	20	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovakia	Slovakia
40	Christoph	Canal	Judo Dornbirn	-60 kg	2	20	1	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
41	Dennis	Sosnowski	Judo Union Kirchham	-73 kg	2	20	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
41	Felix	Stadler	Judo Union Kirchham	-81 kg	2	20	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
43	Philipp	Ackerl	SU Noricum Leibnitz	-100 kg	2	20	0	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
44	Gerold	Krenmayr	JZ RAPSO Linz	+100 kg	1	10	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
45	Oliver	Sellner	ASKÖ Reichraming	-73 kg	1	10	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
46	Florian	Göller	Judo Union Kirchham	-81 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
46	Gernot	Wenzel	SU Noricum Leibnitz	-66 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
46	Matteo	Gruber	Judo Dornbirn	-60 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
46	Stefan	Leb	Judo Union Kirchham	-60 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
46	Volkhard	Stangl	Judo Dornbirn	-73 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
51	Ilia	Snezhkov	ASKÖ Reichraming	-73 kg	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
52	Andreas	Karner	JZ RAPSO Linz	+100 kg	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
52	David	Böhler	Judo Dornbirn	-90 kg	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
54	Alexander	Pilz	Judo Union Kirchham	-60 kg	1	10	1	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
55	Christoph	Schögler	SU Noricum Leibnitz	+100 kg	1	7	0	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
56	Gabriel	Bretschneider	Judo Dornbirn	-90 kg	1	7	0	1	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
57	Peter	Kalasz	JZ RAPSO Linz	-90 kg	1	7	0	1	0	0	19	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	David	Kaiser	Judo Union Kirchham	-73 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
58	Manuel	Wiesinger	ASKÖ Reichraming	-90 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Abdulmalik	Abasov	JZ RAPSO Linz	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Christian	Mayr	JZ RAPSO Linz	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Elias	Kosel	Judo Dornbirn	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Gerald	Radner	Judo Union Kirchham	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
60	Gerald	Wolfthaler	ASKÖ Reichraming	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Klaus	Wörmanseder	Judo Union Kirchham	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Kurt	Kellerer	Judo Union Graz	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
60	Mansur	Vestigov	Judo Union Graz	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Muhamed	Mujadzic	SU Noricum Leibnitz	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
60	Nebojsa	Grujic	Judo Union Kirchham	-90 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Paul	Tretnjak	SU Noricum Leibnitz	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Samvel	Adamyan	Judo Dornbirn	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Simon	Dorfner	JZ RAPSO Linz	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Thomas	Ackerl	SU Noricum Leibnitz	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Thomas	Buchegger	Judo Union Kirchham	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
60	Tobias	Scheibl	Judo Union Kirchham	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
76	Magomed	Talchigov	Judo Union Graz	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
76	Sandro	Hölzler	Judo Dornbirn	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
76	Thomas	Angerer	Judo Union Kirchham	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Abdul	Zakajev	JZ RAPSO Linz	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
79	Badrutin	Dovtaev	Judo Union Graz	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Ramzan	Abasov	JZ RAPSO Linz	-60 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Victor	Vonwiller	JZ RAPSO Linz	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	IJF	IJF
83	Drini	Kafexhiu	JZ RAPSO Linz	-100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
84	Jürgen	Grasmugg	SU Noricum Leibnitz	-66 kg	0	0	0	0	0	0	4	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Florian	Wiesinger	ASKÖ Reichraming	+100 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
1	Lisa	Dengg	Sanjindo Bischofshofen	-48 kg	12	117	9	4	0	0	4	0	{{Internetquelle |url=https://www.judoaustria.at/gallery/final-four-frauen-bundesliga/38354/?imageId=38654&highResolution=1 |titel=Final Four Frauen-Bundesliga |werk=Judo Austria |sprache=de |datum=2023 |abruf=2024-11-30}}		
2	Maria	Höllwart	Sanjindo Bischofshofen	+78 kg	12	117	6	5	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
3	Elena	Dengg	Sanjindo Bischofshofen	-70 kg	12	114	6	10	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
4	Verena	Hiden	SU Noricum Leibnitz	-63 kg	10	97	5	7	0	0	1	0	{{Internetquelle |autor=Wolfgang Eichler |url=https://www.judoaustria.at/hochspannung-garantiert-2/ |titel=Hochspannung garantiert |werk=Judo Austria |datum=2024-11-29 |sprache=de-DE |abruf=2024-11-29}}	Austria	Austria
5	Tina	Reiter	UJZ Mühlviertel	-57 kg	9	87	7	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
6	Larissa	Sickinger	Sanjindo Bischofshofen	-52 kg	8	77	4	5	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Laura	Kallinger	SU Noricum Leibnitz	-63 kg	7	70	7	4	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
8	Lisa	Tretnjak	SU Noricum Leibnitz	-70 kg	7	70	5	3	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
9	Helene	Schrattenholzer	Galaxy Klosterneuburg	+78 kg	7	70	4	2	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
10	Carina	Klaus-Sternwieser	ASKÖ Reichraming	-52 kg	7	67	4	5	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
11	Jacqueline	Springer	Team Samurai-Stadlau	-52 kg	7	67	4	4	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
12	Sarah	Strohmayer	SU Noricum Leibnitz	-52 kg	6	60	5	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
13	Claudia	Sengstschmid	ASKÖ Reichraming	-63 kg	5	50	5	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
14	Franziska	Kaiser	JU Raika Flachgau	-57 kg	5	50	5	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
15	Tanzila	Muntsurova	ASKÖ Reichraming	-48 kg	5	50	4	1	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
16	Franziska	Schlögl	UJZ Mühlviertel	-63 kg	5	50	3	5	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
17	Lisa	Peherstorfer	UJZ Mühlviertel	-48 kg	5	47	3	1	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
18	Lisa	Betz	Team Samurai-Stadlau	-63 kg	5	47	2	5	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
19	Elisabeth	Waldner-Wenzel	SU Noricum Leibnitz	-48 kg	4	40	4	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
20	Fanny	Amann	Team Samurai-Stadlau	-57 kg	4	40	3	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
21	Emily	Starzer	ASKÖ Reichraming	-70 kg	4	40	3	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
22	Laura	Summer	UJZ Mühlviertel	+78 kg	4	40	2	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
23	Claire	Pröll	UJZ Mühlviertel	-70 kg	4	40	1	4	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
24	Pia-Jaqueline	Kraft	Team Tirol	-70 kg	4	37	3	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
25	Julia	Sommer	Sanjindo Bischofshofen	-57 kg	4	37	3	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
26	Narges	Mohseni Farshbaf	Team Samurai-Stadlau	-70 kg	4	37	3	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
