Position	First Name	Last Name	Team Name	Weight Class	Score	Subscore	Ippon	Wazaari	Yuko	Koka	Shido	Hansoku-make	Source	Nationality	Country
126	Andreas	Modl	Judo Union Raika Flachgau	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
126	Bernhard	Lang	JC Wimpassing Sparkasse	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
126	Christoph	Mayer	Judo Union Raika Pinzgau	+100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
126	Markus	Wimberger	Judo Union Raika Pinzgau	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
126	Mathias	Huemer	UJZ Mühlviertel	-66 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Alexander	Bluhme	Wiener ASKÖ Team Stadlau	-60 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Daniel	Hoffmann	JUDynamicOne	-100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Klaus	Ederer	JC Wimpassing Sparkasse	+100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Leon	Heinisch	Wiener ASKÖ Team Stadlau	-60 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Matthias	Wimberger	Judo Union Raika Pinzgau	-90 kg	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
131	Peter	Reiter	Judo Union Raika Pinzgau	-81 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
131	Vilmos	Lennert	Sanjindo Bischofshofen I	-81 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
138	Stefan	Riegler	Judo-Leistungszentrum Multikraft Wels	-100 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
139	Tobias	Modl	Judo Union Raika Flachgau	-73 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
139	Tobias	Pollheimer	Judo Union Raika Flachgau	-60 kg	0	0	0	0	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
141	Michael	Niederdorfer	Sanjindo Bischofshofen I	+100 kg	0	0	0	0	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
1	Attila	Ungvari	Vienna Samurai	-81 kg	8	80	7	6	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
2	Christoph	Kronberger	Judo Union Burgkirchen/Schwand	+100 kg	8	80	7	1	0	0	4	0	{{Internetquelle |autor=Oliver Sellner |url=https://www.judoaustria.at/gallery/bundesliga-final-4/24495/?imageId=24929&highResolution=1 |titel=Bundesliga Final4, 19.11.2022 |datum=2022-11-19 |sprache=de |abruf=2022-11-19}}	Austria	Austria
3	Andreas	Tiefgraber	PSV Salzburg	-66 kg	8	80	5	5	0	0	0	0	{{Internetquelle |autor=Oliver Sellner |url=https://www.judoaustria.at/gallery/bundesliga-final-4/24495/?imageId=24929&highResolution=1 |titel=Bundesliga Final4, 19.11.2022 |datum=2022-11-19 |sprache=de |abruf=2022-11-19}}	Austria	Austria
4	David	Naji	Judo Union Burgkirchen/Schwand	-60 kg	7	70	14	6	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
5	Djabrail	Zakajev	Vienna Samurai	-60 kg	7	70	6	3	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
6	Saif-Islam	Islamhanov	Judo Union Graz	-100 kg	7	70	6	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
7	Felix	Stadler	Judo Union Burgkirchen/Schwand	-81 kg	7	64	4	5	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
8	Philipp	Sellner	ASKÖ Reichraming	-66 kg	6	60	6	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
9	Tim	Schwarzl	PSV Salzburg	-81 kg	6	60	5	3	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
10	Sulejman	Islamhanov	Judo Union Graz	-90 kg	6	60	4	3	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
11	Alexander	Klaus-Sternwieser	ASKÖ Reichraming	-60 kg	5	50	4	3	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
12	Julius	Meinel	PSV Salzburg	-73 kg	5	50	4	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
13	Gabriel	Bretschneider	Judo Dornbirn	+100 kg	5	50	3	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
14	Thomas	Erber	Sanjindo Bischofshofen II	-66 kg	5	47	3	4	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
15	Dominik	Stiftinger-Lang	SU Noricum Leibnitz	-81 kg	5	47	2	5	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
16	Marc	Grasmugg	SU Noricum Leibnitz	-73 kg	5	44	2	5	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
17	Patrick	Hinterberger	Judo Union Burgkirchen/Schwand	-66 kg	4	40	12	3	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
18	Aleksandar	Kukolj	PSV Salzburg	-100 kg	4	40	4	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Serbia	Serbia
19	Clemens	Prentner	Vienna Samurai	+100 kg	4	40	4	2	0	0	8	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
20	Tobias	Diessl	SU Noricum Leibnitz	-100 kg	4	40	4	1	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Argentina	Argentina
21	Enej	Marinic	Judo Union Graz	+100 kg	4	40	4	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovenia	Slovenia
22	Dilshot	Khalmatov	Judo Dornbirn	-60 kg	4	40	3	3	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Ukraine	Ukraine
23	Bosko	Borenovic	PSV Salzburg	-90 kg	4	40	3	2	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Serbia	Serbia
24	Leon	Nussbaumer	Judo Dornbirn	-90 kg	4	40	3	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
24	Zoltan	Ambrus	Vienna Samurai	-73 kg	4	40	3	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
26	Rupert 99	Beiskammer	Judo Union Kirchham	-66 kg	4	40	2	4	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
27	Jonathan	Gehmayr	Judo Union Burgkirchen/Schwand	-73 kg	4	40	2	4	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
28	David	Illmer	Sanjindo Bischofshofen II	+100 kg	4	40	2	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
29	Matthias	Kellner	Sanjindo Bischofshofen II	-73 kg	4	37	3	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
30	Michail	Sobanov	Vienna Samurai	-66 kg	4	34	0	6	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
31	Christoph	Rohrmoser	Sanjindo Bischofshofen II	-90 kg	3	30	3	1	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
32	Alexander	Kaserer	PSV Salzburg	-73 kg	3	30	3	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
33	Jakob	Kranixfeld	Judo Union Kirchham	-73 kg	3	30	2	5	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
34	Hubert	Illmer	Sanjindo Bischofshofen II	-100 kg	3	30	2	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
35	Vilmos	Lennert	Sanjindo Bischofshofen II	-81 kg	3	30	2	2	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
36	Johannes	Spilka	PSV Salzburg	-100 kg	3	30	2	2	0	0	8	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
37	Patrick	Steinmann	Vienna Samurai	-100 kg	3	30	2	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
38	Tibo	Volleman	Sanjindo Bischofshofen II	-60 kg	3	30	1	5	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Netherlands	Netherlands
39	Marton	Takacs	ASKÖ Reichraming	-81 kg	3	30	1	4	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Hungary	Hungary
40	Philipp	Ackerl	SU Noricum Leibnitz	+100 kg	3	30	1	3	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
41	Patrick	Ganselmayer	Vienna Samurai	-90 kg	3	24	1	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
42	Alexander	Weidlinger	PSV Salzburg	-60 kg	2	20	2	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
43	Milan	Mihajlovic	Judo Union Kirchham	-81 kg	2	20	2	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Serbia	Serbia
44	Markus	Kahlig	ASKÖ Reichraming	-100 kg	2	20	2	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
44	Samuel	Lamm	SU Noricum Leibnitz	-90 kg	2	20	2	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
46	Mansur	Abubakarov	Judo Union Graz	-60 kg	2	20	2	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Norway	Norway
47	Khangerel	Batkhuyag	Judo Dornbirn	+100 kg	2	20	2	1	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
47	Markus	Steidl	Judo Union Burgkirchen/Schwand	-81 kg	2	20	2	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
49	Abdul Rachim	Khastaev	Judo Dornbirn	-60 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
49	Gabriel	Zadravec	SU Noricum Leibnitz	-60 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Slovenia	Slovenia
49	Moritz	Höllwart	Sanjindo Bischofshofen II	+100 kg	2	20	2	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
52	Lukas	Beiskammer	Judo Union Kirchham	+100 kg	2	20	2	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
52	Nikola	Gardasevic	Judo Union Kirchham	-81 kg	2	20	2	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Montenegro	Montenegro
54	Thomas	Angerer	Judo Union Kirchham	-100 kg	2	20	2	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
55	Kilian	Wallner	Sanjindo Bischofshofen II	-81 kg	2	20	1	2	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
56	Simon	Reisinger	ASKÖ Reichraming	-90 kg	2	20	1	2	0	0	6	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
57	Peter	Anetshofer	Vienna Samurai	-60 kg	2	20	1	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
58	Florian	Wiesinger	ASKÖ Reichraming	+100 kg	2	20	1	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
59	Alexander	Hatzmann	Judo Union Burgkirchen/Schwand	-100 kg	2	20	1	0	0	0	10	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
60	Simon	Glockner	Sanjindo Bischofshofen II	+100 kg	2	17	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Germany	Germany
60	Volkhard	Stangl	Judo Dornbirn	-73 kg	2	17	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
62	Jürgen	Grasmugg	SU Noricum Leibnitz	-66 kg	2	17	0	3	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
63	Adam	Ibragimov	Judo Union Graz	-81 kg	2	17	0	3	0	0	9	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
64	Junus	Islamhanov	Judo Union Graz	-73 kg	2	14	0	2	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
65	Peter	Hangöbl	Judo Union Burgkirchen/Schwand	-73 kg	1	10	10	1	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
66	Maximilian	Hageneder	Judo Union Kirchham	+100 kg	1	10	1	2	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
67	Stefan	Majdov	Judo Union Kirchham	+100 kg	1	10	1	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
68	Manuel	Wiesler	Judo Dornbirn	-66 kg	1	10	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
68	Simon	Prielinger	Judo Union Kirchham	-90 kg	1	10	1	1	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
70	Florian	Kölzer	ASKÖ Reichraming	-73 kg	1	10	1	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
71	Eric-Phathon	Müller	SU Noricum Leibnitz	-60 kg	1	10	1	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
72	Johannes	Beißkammer	Judo Union Kirchham	-73 kg	1	10	1	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
73	Michael	Niederdorfer	Sanjindo Bischofshofen II	+100 kg	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
73	Sebastian	Salfinger	PSV Salzburg	-60 kg	1	10	1	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
75	Nebojsa	Gardasevic	Judo Union Kirchham	-90 kg	1	10	0	1	0	0	1	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Montenegro	Montenegro
76	Lukas	Deutschmann	Sanjindo Bischofshofen II	-73 kg	1	10	0	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
77	Sandro	Hölzler	Judo Dornbirn	-81 kg	1	10	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
78	David	Böhler	Judo Dornbirn	-100 kg	1	10	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Dennis	Sosnowski	Judo Union Kirchham	-66 kg	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
79	Philipp	Popp	SU Noricum Leibnitz	+100 kg	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
79	Thomas	Ackerl	SU Noricum Leibnitz	-100 kg	1	7	0	1	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
82	Simon	Pastor	Judo Dornbirn	-90 kg	0	0	0	1	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
83	Gerald	Wolfthaler	ASKÖ Reichraming	+100 kg	0	0	0	1	0	0	5	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
84	Said-Selim	Dovtaev	Judo Union Graz	-66 kg	0	0	0	1	0	0	7	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Alexander	Schuster	Judo Union Kirchham	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Fabian	Bereuter	Judo Dornbirn	-66 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Ilia	Snezhkov	ASKÖ Reichraming	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Manuel	Haring	SU Noricum Leibnitz	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Michael	Grünauer	Sanjindo Bischofshofen II	-73 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Nico	Schmitzberger	Judo Union Burgkirchen/Schwand	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Nico	Zagler	Judo Union Kirchham	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Paul	Tretnjak	SU Noricum Leibnitz	+100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Philipp	Pollhammer	Judo Union Kirchham	-100 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
85	Stefan	Leb	Judo Union Kirchham	-60 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
85	Valentin	Wagenbichler	PSV Salzburg	-81 kg	0	0	0	0	0	0	0	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
96	Cedric	Adam	Vienna Samurai	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
96	Daniel	Maß	SU Noricum Leibnitz	-66 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
96	Hermann	Leutgeb	ASKÖ Reichraming	-81 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
96	Markus	Leonhardsberger	Vienna Samurai	-100 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
96	Mathias	Höllwart	Sanjindo Bischofshofen II	+100 kg	0	0	0	0	0	0	1	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
96	Patrik	Kaufmann	Judo Dornbirn	-73 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
96	Rachim	Bakuew	Judo Union Graz	-60 kg	0	0	0	0	0	0	1	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
103	Johann	Reisinger	ASKÖ Reichraming	-81 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
103	Robert	Von Hochmeister	Vienna Samurai	-60 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
103	Sheikh-Amir	Aliev	Judo Dornbirn	-73 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
103	Thomas	Buchegger	Judo Union Kirchham	-100 kg	0	0	0	0	0	0	2	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Alexander	Bakonyi	Vienna Samurai	-100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Anton	Landrichinger	PSV Salzburg	+100 kg	0	0	0	0	0	0	3	1	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Badrutin	Dovtaev	Judo Union Graz	+100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Borys	Galek	Vienna Samurai	-66 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Manuel	Wiesinger	ASKÖ Reichraming	-100 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
107	Noah	Hausbacher	Sanjindo Bischofshofen II	-60 kg	0	0	0	0	0	0	3	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}	Austria	Austria
113	Christoph	Schögler	SU Noricum Leibnitz	-90 kg	0	0	0	0	0	0	4	0	{{Internetquelle |url=https://www.judobundesliga.at/ |titel=Österreichischer Judoverband |abruf=2025-11-16}}		
